drug,gene,label,drug_new_id,gene_new_id,label
DB00412,54988,-1,63,8642,-1
DB00412,8406,1,63,4780,1
DB00412,3630,1,63,2140,1
DB00412,29948,1,63,7892,1
DB00412,6403,-1,63,3802,-1
DB00412,58985,-1,63,9470,-1
DB00412,9191,1,63,5278,1
DB00412,581,1,63,363,1
DB00412,2934,1,63,1753,1
DB02998,8537,1,262,4871,1
DB02998,2078,1,262,1314,1
DB02998,367,-1,262,239,-1
DB02998,8756,1,262,5011,1
DB02998,27232,1,262,7702,1
DB02998,7227,-1,262,4343,-1
DB02998,80155,1,262,10212,1
DB02998,53635,1,262,8371,1
DB02998,1111,1,262,717,1
DB02998,3480,1,262,2059,1
DB02998,55768,1,262,9056,1
DB02998,51465,1,262,8239,1
DB02998,8916,1,262,5127,1
DB02998,7781,1,262,4603,1
DB02998,6623,1,262,3958,1
DB02998,8711,-1,262,4979,-1
DB02998,545,1,262,343,1
DB02998,9861,1,262,5727,1
DB02998,4824,-1,262,2801,-1
DB02998,23585,1,262,7262,1
DB02998,3479,1,262,2058,1
DB02998,567,1,262,352,1
DB02998,3817,1,262,2272,1
DB02998,9166,1,262,5261,1
DB02998,64963,1,262,9731,1
DB02998,10180,1,262,5957,1
DB02998,64853,1,262,9711,1
DB02998,2742,-1,262,1630,-1
DB02998,51109,1,262,8055,1
DB02998,3364,1,262,2013,1
DB02998,226,1,262,145,1
DB02998,4163,1,262,2489,1
DB02998,27341,1,262,7750,1
DB02998,27244,-1,262,7711,-1
DB02998,1317,1,262,840,1
DB02998,27257,1,262,7720,1
DB02998,6867,1,262,4117,1
DB02998,5797,1,262,3446,1
DB02998,5187,1,262,3026,1
DB02998,4504,1,262,2623,1
DB02998,60559,1,262,9513,1
DB02998,384,1,262,252,1
DB02998,4824,-1,262,2801,-1
DB02998,5004,1,262,2910,1
DB02998,60528,1,262,9510,1
DB02998,8712,1,262,4980,1
DB02998,2181,1,262,1373,1
DB02998,3164,1,262,1903,1
DB02998,27347,1,262,7755,1
DB02998,2005,1,262,1256,1
DB02998,56672,1,262,9204,1
DB02998,10904,1,262,6439,1
DB02998,9231,1,262,5301,1
DB02998,220,1,262,139,1
DB02998,2773,1,262,1646,1
DB02998,7113,-1,262,4279,-1
DB02998,130916,1,262,10695,1
DB02998,10257,1,262,6021,1
DB02998,1191,-1,262,771,-1
DB02998,8099,1,262,4688,1
DB02998,9687,1,262,5594,1
DB02998,4121,-1,262,2455,-1
DB02998,1387,-1,262,880,-1
DB02998,10645,1,262,6297,1
DB02998,4117,1,262,2453,1
DB02998,1365,1,262,864,1
DB02998,25859,1,262,7406,1
DB02998,3074,1,262,1848,1
DB02998,56904,1,262,9229,1
DB02998,79689,1,262,9969,1
DB02998,1191,-1,262,771,-1
DB02998,10417,1,262,6123,1
DB02998,4287,1,262,2552,1
DB02998,26872,1,262,7623,1
DB02998,675,1,262,426,1
DB02998,55839,1,262,9095,1
DB02998,2222,1,262,1401,1
DB02998,8835,1,262,5066,1
DB02998,23047,1,262,6884,1
DB02998,10198,1,262,5967,1
DB02998,3638,1,262,2146,1
DB02998,65986,1,262,9766,1
DB02998,80306,1,262,10266,1
DB02998,3856,1,262,2298,1
DB02998,4325,-1,262,2577,-1
DB02998,83990,1,262,10440,1
DB02998,22974,1,262,6830,1
DB02998,4094,1,262,2441,1
DB02998,10982,-1,262,6493,-1
DB02998,890,1,262,564,1
DB02998,7913,1,262,4640,1
DB02998,4313,1,262,2566,1
DB02998,7015,1,262,4193,1
DB02998,7813,1,262,4614,1
DB02998,7113,-1,262,4279,-1
DB02998,55840,1,262,9096,1
DB02998,8396,-1,262,4775,-1
DB02998,10899,1,262,6436,1
DB02998,3156,1,262,1896,1
DB02998,540,1,262,342,1
DB02998,9147,1,262,5251,1
DB02998,3964,1,262,2356,1
DB02998,23054,1,262,6890,1
DB02998,7852,1,262,4626,1
DB02998,25855,1,262,7405,1
DB02998,367,-1,262,239,-1
DB02998,56937,1,262,9245,1
DB02998,354,-1,262,227,-1
DB02998,51006,1,262,7990,1
DB02998,7430,1,262,4464,1
DB02527,250,1,253,158,1
DB02527,360,1,253,233,1
DB02527,3284,1,253,1974,1
DB02527,7031,1,253,4206,1
DB12965,9941,1,418,5791,1
DB12965,3554,-1,418,2080,-1
DB12965,4780,1,418,2772,1
DB12965,4495,1,418,2618,1
DB12965,7545,-1,418,4524,-1
DB12965,3576,-1,418,2098,-1
DB12965,1949,-1,418,1215,-1
DB12965,4239,1,418,2529,1
DB12965,64067,-1,418,9570,-1
DB12965,10333,1,418,6076,1
DB12965,1026,1,418,672,1
DB12965,80031,-1,418,10178,-1
DB12965,3439,-1,418,2045,-1
DB12965,6658,-1,418,3988,-1
DB12965,837,1,418,533,1
DB12965,5621,1,418,3319,1
DB12965,7547,-1,418,4525,-1
DB12965,2045,-1,418,1287,-1
DB12965,7098,1,418,4264,1
DB12965,1268,-1,418,803,-1
DB12965,4780,1,418,2772,1
DB12965,8743,-1,418,5005,-1
DB12965,1827,1,418,1150,1
DB12965,3308,1,418,1988,1
DB12965,54472,1,418,8433,1
DB12965,1728,1,418,1083,1
DB12965,8653,-1,418,4944,-1
DB12965,10460,-1,418,6154,-1
DB12965,57556,-1,418,9394,-1
DB12965,4494,1,418,2617,1
DB12965,8503,-1,418,4843,-1
DB12965,3659,-1,418,2158,-1
DB12965,2941,-1,418,1759,-1
DB12965,9510,1,418,5467,1
DB12965,2877,1,418,1712,1
DB12965,4487,1,418,2614,1
DB12965,4493,1,418,2616,1
DB12965,2065,-1,418,1304,-1
DB12965,596,-1,418,372,-1
DB12965,8808,-1,418,5046,-1
DB12965,3064,-1,418,1840,-1
DB12965,7432,1,418,4466,1
DB12965,4790,1,418,2777,1
DB12965,4499,1,418,2620,1
DB12965,23643,1,418,7299,1
DB12965,6647,1,418,3977,1
DB12965,7422,1,418,4458,1
DB12965,2512,1,418,1500,1
DB12965,5106,1,418,2974,1
DB12965,8740,1,418,5002,1
DB12965,3082,-1,418,1853,-1
DB12965,5507,1,418,3235,1
DB12965,5590,-1,418,3292,-1
DB12965,3303,1,418,1985,1
DB12965,2354,-1,418,1485,-1
DB12965,2353,1,418,1484,1
DB12965,3654,1,418,2155,1
DB12965,637,1,418,393,1
DB12965,864,-1,418,551,-1
DB12965,81035,-1,418,10321,-1
DB12965,9901,-1,418,5756,-1
DB12965,1147,1,418,746,1
DB12965,727,-1,418,456,-1
DB12965,3589,1,418,2106,1
DB12965,2619,-1,418,1560,-1
DB12965,3459,1,418,2054,1
DB12965,56999,-1,418,9275,-1
DB12965,84107,-1,418,10448,-1
DB12965,57142,1,418,9322,1
DB12965,334,1,418,212,1
DB12965,3236,-1,418,1951,-1
DB12965,3456,1,418,2052,1
DB12965,3569,1,418,2093,1
DB12965,53358,-1,418,8363,-1
DB12965,627,1,418,386,1
DB12965,22941,-1,418,6822,-1
DB12965,7903,-1,418,4638,-1
DB12965,2186,-1,418,1377,-1
DB12965,72,-1,418,45,-1
DB12965,4214,-1,418,2515,-1
DB12965,7057,-1,418,4229,-1
DB12965,55079,-1,418,8695,-1
DB12965,599,-1,418,375,-1
DB12965,4501,1,418,2621,1
DB12965,1961,1,418,1226,1
DB12965,2744,1,418,1632,1
DB12965,2052,1,418,1293,1
DB12965,9839,-1,418,5709,-1
DB12965,3117,-1,418,1877,-1
DB12965,8754,1,418,5010,1
DB12965,51422,1,418,8220,1
DB12965,57761,1,418,9431,1
DB12965,7189,1,418,4332,1
DB12965,2057,-1,418,1298,-1
DB12965,4502,1,418,2622,1
DB12965,6867,1,418,4117,1
DB12965,847,1,418,543,1
DB12965,1969,1,418,1232,1
DB12965,5054,-1,418,2939,-1
DB12965,2729,1,418,1620,1
DB12965,23408,-1,418,7160,-1
DB12965,22800,1,418,6723,1
DB12965,1959,1,418,1224,1
DB12965,9829,1,418,5702,1
DB12965,5136,-1,418,2990,-1
DB12965,1950,1,418,1216,1
DB12965,8878,1,418,5095,1
DB12965,6197,1,418,3670,1
DB12965,7098,1,418,4264,1
DB12965,1958,1,418,1223,1
DB12965,6667,-1,418,3996,-1
DB12965,1945,-1,418,1211,-1
DB12965,4496,1,418,2619,1
DB12965,3556,1,418,2081,1
DB12965,3554,-1,418,2080,-1
DB12965,26227,1,418,7548,1
DB12965,6863,1,418,4115,1
DB12965,6935,1,418,4165,1
DB12965,3310,1,418,1990,1
DB12965,3586,1,418,2103,1
DB12965,3576,-1,418,2098,-1
DB12965,3554,-1,418,2080,-1
DB12965,7296,1,418,4377,1
DB12965,1462,-1,418,928,-1
DB12965,2043,-1,418,1285,-1
DB12965,2876,-1,418,1711,-1
DB12965,6657,-1,418,3987,-1
DB12965,3725,1,418,2210,1
DB12965,3303,1,418,1985,1
DB12965,8660,1,418,4949,1
DB12965,2018,-1,418,1265,-1
DB12965,54714,-1,418,8498,-1
DB12965,581,1,418,363,1
DB12965,4501,1,418,2621,1
DB12965,3162,1,418,1901,1
DB12965,5366,1,418,3155,1
DB12965,2247,1,418,1414,1
DB00255,9645,1,29,5561,1
DB00255,210,-1,29,129,-1
DB00255,4128,1,29,2461,1
DB00255,3292,-1,29,1977,-1
DB00255,3283,-1,29,1973,-1
DB00255,6840,1,29,4107,1
DB00255,7022,1,29,4199,1
DB00255,4233,1,29,2525,1
DB00255,826,1,29,523,1
DB00255,8558,1,29,4885,1
DB00255,55647,-1,29,8972,-1
DB00255,1999,1,29,1251,1
DB00255,7035,-1,29,4209,-1
DB00255,79899,1,29,10115,1
DB00255,2683,1,29,1602,1
DB00255,8437,-1,29,4797,-1
DB00255,81544,1,29,10332,1
DB00255,10591,1,29,6255,1
DB00255,6189,1,29,3664,1
DB00255,379,1,29,248,1
DB00255,64798,1,29,9699,1
DB00255,54626,1,29,8486,1
DB00255,5292,1,29,3096,1
DB00255,79789,-1,29,10037,-1
DB00255,51364,-1,29,8194,-1
DB00255,760,1,29,478,1
DB00255,8503,-1,29,4843,-1
DB00255,6497,1,29,3862,1
DB00255,5589,1,29,3291,1
DB00255,8811,-1,29,5048,-1
DB00255,3717,1,29,2207,1
DB00255,5174,1,29,3021,1
DB00255,595,1,29,371,1
DB00255,3485,1,29,2063,1
DB00255,5604,1,29,3306,1
DB00255,1576,1,29,998,1
DB00255,7476,-1,29,4490,-1
DB00255,3705,1,29,2197,1
DB00255,2026,-1,29,1271,-1
DB00255,1238,-1,29,791,-1
DB00255,112399,1,29,10618,1
DB00255,4240,-1,29,2530,-1
DB00255,7057,1,29,4229,1
DB00255,1583,-1,29,1003,-1
DB00255,55107,1,29,8715,1
DB00255,3489,1,29,2067,1
DB00255,8061,1,29,4676,1
DB00255,10382,-1,29,6096,-1
DB00255,23635,-1,29,7294,-1
DB00255,4902,1,29,2855,1
DB00255,6119,1,29,3618,1
DB00255,4292,1,29,2556,1
DB00255,5985,1,29,3569,1
DB00255,7187,1,29,4330,1
DB00255,780,1,29,493,1
DB00255,8991,-1,29,5155,-1
DB00255,3718,1,29,2208,1
DB00255,2043,-1,29,1285,-1
DB00255,5947,-1,29,3547,-1
DB00255,1191,1,29,771,1
DB00255,2268,1,29,1432,1
DB00255,1649,1,29,1052,1
DB00255,1630,1,29,1037,1
DB00255,2947,1,29,1762,1
DB00255,374,1,29,244,1
DB00255,6478,1,29,3849,1
DB00255,10753,1,29,6361,1
DB00255,7043,1,29,4217,1
DB00255,10016,1,29,5842,1
DB00255,8419,1,29,4788,1
DB00255,396,-1,29,262,-1
DB00255,7855,1,29,4627,1
DB00255,27074,-1,29,7656,-1
DB00255,9249,1,29,5313,1
DB00255,3762,1,29,2235,1
DB00255,2302,-1,29,1451,-1
DB00255,56999,1,29,9275,1
DB00255,7529,1,29,4513,1
DB00255,4609,1,29,2657,1
DB00255,3899,1,29,2317,1
DB00255,11170,-1,29,6618,-1
DB00255,2297,1,29,1448,1
DB00255,9687,1,29,5594,1
DB00255,9536,1,29,5491,1
DB00255,8204,1,29,4715,1
DB00255,348,1,29,223,1
DB00255,10171,1,29,5952,1
DB00255,11254,1,29,6667,1
DB00255,396,-1,29,262,-1
DB00255,8714,-1,29,4981,-1
DB00255,3399,-1,29,2026,-1
DB00255,6533,1,29,3891,1
DB00255,290,1,29,178,1
DB00255,4830,1,29,2805,1
DB00255,8942,-1,29,5142,-1
DB00255,25790,-1,29,7362,-1
DB00255,30008,-1,29,7918,-1
DB00255,83715,1,29,10425,1
DB00255,11057,1,29,6542,1
DB00255,54981,1,29,8638,1
DB00255,6223,1,29,3683,1
DB00255,6387,1,29,3789,1
DB00255,4067,1,29,2420,1
DB00255,23236,1,29,7027,1
DB00255,23657,-1,29,7308,-1
DB00255,25842,1,29,7398,1
DB00255,1163,1,29,755,1
DB00255,79666,-1,29,9955,-1
DB00255,1748,-1,29,1098,-1
DB00255,8140,1,29,4698,1
DB00255,113791,-1,29,10630,-1
DB00255,1052,1,29,692,1
DB00255,960,1,29,617,1
DB00255,4320,1,29,2572,1
DB00255,64285,-1,29,9619,-1
DB00255,1020,1,29,667,1
DB00255,6446,1,29,3828,1
DB00255,5241,1,29,3062,1
DB00255,54498,1,29,8444,1
DB00255,1028,1,29,674,1
DB00255,5909,1,29,3518,1
DB00255,6558,-1,29,3909,-1
DB00255,5649,1,29,3336,1
DB00255,991,1,29,640,1
DB00255,3754,1,29,2227,1
DB00255,9245,1,29,5309,1
DB00255,50486,1,29,7942,1
DB00255,4477,1,29,2608,1
DB00255,5979,1,29,3563,1
DB00255,7453,1,29,4475,1
DB00255,2348,-1,29,1481,-1
DB00255,2535,1,29,1514,1
DB00255,55259,-1,29,8828,-1
DB00255,23657,-1,29,7308,-1
DB00255,2729,1,29,1620,1
DB00255,8718,-1,29,4983,-1
DB00255,7031,1,29,4206,1
DB00255,10140,1,29,5925,1
DB00255,1164,1,29,756,1
DB00255,1942,-1,29,1208,-1
DB00255,5757,1,29,3420,1
DB00255,3206,1,29,1932,1
DB00255,2274,1,29,1436,1
DB00255,3094,1,29,1861,1
DB00255,8483,1,29,4828,1
DB00255,771,1,29,487,1
DB00255,251,1,29,159,1
DB00255,3914,1,29,2326,1
DB00255,399665,1,29,10951,1
DB00255,4603,1,29,2652,1
DB00255,1603,1,29,1018,1
DB00255,7020,-1,29,4197,-1
DB00225,7422,1,25,4458,1
DB00225,3620,1,25,2131,1
DB00225,3569,1,25,2093,1
DB00225,54941,1,25,8614,1
DB00225,6355,1,25,3767,1
DB00225,3596,1,25,2112,1
DB00225,6373,1,25,3781,1
DB00225,3437,1,25,2044,1
DB00225,91543,1,25,10570,1
DB00225,23433,1,25,7175,1
DB00225,200315,1,25,10801,1
DB00225,22834,1,25,6738,1
DB00225,911,1,25,579,1
DB00225,6347,1,25,3763,1
DB00225,4312,1,25,2565,1
DB00225,91775,1,25,10576,1
DB00225,6387,1,25,3789,1
DB00225,3627,1,25,2138,1
DB00225,7040,1,25,4214,1
DB00225,5205,1,25,3041,1
DB00225,216,1,25,135,1
DB00225,6016,1,25,3592,1
DB00225,3458,1,25,2053,1
DB00225,10964,1,25,6480,1
DB00523,3852,-1,87,2294,-1
DB00523,1588,1,87,1008,1
DB00523,2752,1,87,1636,1
DB00523,3082,-1,87,1853,-1
DB00523,2658,-1,87,1586,-1
DB00523,9049,-1,87,5183,-1
DB00523,3567,1,87,2091,1
DB00523,4261,1,87,2543,1
DB00523,6699,-1,87,4017,-1
DB00523,5873,-1,87,3487,-1
DB00523,3553,1,87,2079,1
DB00523,5918,1,87,3527,1
DB00523,11009,-1,87,6508,-1
DB00523,3872,-1,87,2304,-1
DB00523,12,1,87,3,1
DB00523,7057,-1,87,4229,-1
DB00523,6048,-1,87,3602,-1
DB00523,4953,-1,87,2885,-1
DB00523,4824,1,87,2801,1
DB00523,3558,-1,87,2083,-1
DB00523,2012,1,87,1260,1
DB00523,3486,1,87,2064,1
DB00523,4023,1,87,2391,1
DB00523,8835,1,87,5066,1
DB00523,5271,-1,87,3081,-1
DB00523,6279,-1,87,3718,-1
DB00523,4586,1,87,2640,1
DB00523,5055,-1,87,2940,-1
DB00523,2944,-1,87,1760,-1
DB00523,8743,1,87,5005,1
DB00523,5126,1,87,2984,1
DB00523,1284,1,87,812,1
DB00523,3713,-1,87,2204,-1
DB00523,5327,1,87,3124,1
DB00523,4211,1,87,2513,1
DB00523,6566,-1,87,3916,-1
DB00523,1296,1,87,824,1
DB00523,3290,-1,87,1975,-1
DB00523,336,1,87,214,1
DB00523,949,1,87,606,1
DB00523,8651,-1,87,4943,-1
DB00523,1232,1,87,785,1
DB00523,5655,1,87,3342,1
DB00523,4070,1,87,2423,1
DB00523,1277,1,87,807,1
DB00523,4739,1,87,2752,1
DB00523,5920,1,87,3529,1
DB00523,2494,-1,87,1498,-1
DB00523,2877,1,87,1712,1
DB00523,1308,-1,87,834,-1
DB00523,8544,1,87,4876,1
DB00523,5744,-1,87,3413,-1
DB00523,2539,1,87,1517,1
DB00523,5914,1,87,3523,1
DB00523,9619,1,87,5544,1
DB00523,5742,-1,87,3411,-1
DB00523,7051,-1,87,4224,-1
DB00523,2627,1,87,1568,1
DB00523,11335,-1,87,6709,-1
DB00523,6319,1,87,3744,1
DB00523,2919,-1,87,1744,-1
DB00523,2312,-1,87,1458,-1
DB00523,729230,-1,87,10992,-1
DB00523,3292,1,87,1977,1
DB00523,8795,1,87,5035,1
DB00523,4901,1,87,2854,1
DB00523,368,1,87,240,1
DB00523,355,-1,87,228,-1
DB00523,1956,-1,87,1222,-1
DB00523,3479,1,87,2058,1
DB00523,3880,1,87,2306,1
DB00523,2194,-1,87,1382,-1
DB00523,57834,-1,87,9444,-1
DB00523,3875,1,87,2305,1
DB00523,2171,-1,87,1366,-1
DB00523,5915,1,87,3524,1
DB00523,3587,-1,87,2104,-1
DB00523,6528,1,87,3886,1
DB00523,3676,1,87,2173,1
DB00523,10447,1,87,6145,1
DB00523,7041,1,87,4215,1
DB00523,1291,-1,87,819,-1
DB00523,388,-1,87,254,-1
DB00523,1592,1,87,1011,1
DB00523,1979,-1,87,1238,-1
DB00523,1839,1,87,1161,1
DB00523,6822,-1,87,4097,-1
DB00523,23569,1,87,7258,1
DB00523,3909,-1,87,2321,-1
DB00523,3659,1,87,2158,1
DB00523,81029,-1,87,10316,-1
DB00523,9119,-1,87,5226,-1
DB00523,3848,-1,87,2291,-1
DB00523,5272,-1,87,3082,-1
DB00523,3856,1,87,2298,1
DB00523,6256,1,87,3704,1
DB00523,1593,-1,87,1012,-1
DB00523,7299,1,87,4380,1
DB00523,3866,1,87,2302,1
DB00523,3853,-1,87,2295,-1
DB00523,1823,-1,87,1147,-1
DB00523,3908,-1,87,2320,-1
DB00523,7052,1,87,4225,1
DB00523,7124,-1,87,4282,-1
DB00523,2335,-1,87,1478,-1
DB00523,3596,1,87,2112,1
DB00523,4222,1,87,2521,1
DB00523,3858,-1,87,2299,-1
DB00523,4212,1,87,2514,1
DB00523,10922,-1,87,6452,-1
DB00523,1593,-1,87,1012,-1
DB00523,1071,1,87,702,1
DB00523,10891,1,87,6431,1
DB00523,3713,-1,87,2204,-1
DB00523,6278,1,87,3717,1
DB00523,2886,-1,87,1718,-1
DB00871,146,1,150,89,1
DB00871,2908,1,150,1735,1
DB00871,147,1,150,90,1
DB00871,6439,1,150,3821,1
DB00871,5972,1,150,3558,1
DB12290,3479,-1,411,2058,-1
DB12290,2200,-1,411,1387,-1
DB12290,7306,-1,411,4383,-1
DB12290,7015,-1,411,4193,-1
DB12290,5371,-1,411,3158,-1
DB12290,3315,1,411,1993,1
DB12290,1950,-1,411,1216,-1
DB12290,2353,1,411,1484,1
DB12290,5914,-1,411,3523,-1
DB12290,332,-1,411,210,-1
DB12290,3036,-1,411,1824,-1
DB12290,6649,-1,411,3979,-1
DB12290,5241,-1,411,3062,-1
DB12290,358,1,411,231,1
DB12290,2246,1,411,1413,1
DB12290,999,1,411,647,1
DB12290,8985,1,411,5152,1
DB12290,596,-1,411,372,-1
DB12290,9365,-1,411,5375,-1
DB12290,4846,1,411,2815,1
DB12290,4157,-1,411,2484,-1
DB12290,2100,-1,411,1319,-1
DB12290,1830,-1,411,1153,-1
DB12290,7295,1,411,4376,1
DB12290,5914,-1,411,3523,-1
DB12290,367,-1,411,239,-1
DB12290,47,1,411,32,1
DB00415,811,1,64,510,1
DB00415,11259,1,64,6671,1
DB00415,3475,-1,64,2056,-1
DB00415,3727,1,64,2212,1
DB00415,8544,1,64,4876,1
DB00415,5348,1,64,3140,1
DB00415,396,1,64,262,1
DB00415,1152,1,64,748,1
DB00415,22943,1,64,6823,1
DB00415,5036,1,64,2928,1
DB00415,23657,-1,64,7308,-1
DB00415,92154,1,64,10585,1
DB00415,1728,1,64,1083,1
DB00415,6876,1,64,4125,1
DB00415,1475,-1,64,940,-1
DB00415,7171,1,64,4317,1
DB00415,2730,-1,64,1621,-1
DB00415,1047,-1,64,688,-1
DB00415,2730,-1,64,1621,-1
DB00415,360,-1,64,233,-1
DB00415,9022,1,64,5168,1
DB00415,1591,-1,64,1010,-1
DB00415,9351,1,64,5364,1
DB00415,440,-1,64,290,-1
DB00415,51363,1,64,8193,1
DB00415,1906,1,64,1196,1
DB00415,4015,1,64,2387,1
DB00415,1356,1,64,857,1
DB00415,81027,1,64,10315,1
DB00415,11254,1,64,6667,1
DB00415,201895,-1,64,10812,-1
DB00415,4150,1,64,2478,1
DB00415,57016,-1,64,9279,-1
DB00415,1066,1,64,699,1
DB00415,5763,1,64,3421,1
DB00415,1849,1,64,1170,1
DB00415,383,1,64,251,1
DB00415,1843,1,64,1164,1
DB00415,3904,-1,64,2319,-1
DB00415,10110,-1,64,5904,-1
DB00415,3491,1,64,2069,1
DB00415,1543,-1,64,982,-1
DB00415,768,1,64,485,1
DB00415,84981,-1,64,10514,-1
DB00415,7076,-1,64,4244,-1
DB00415,154796,1,64,10757,1
DB00415,8714,-1,64,4981,-1
DB00415,6535,1,64,3892,1
DB00415,54886,1,64,8584,1
DB00415,5225,1,64,3053,1
DB00641,3559,-1,113,2084,-1
DB00641,650,1,113,405,1
DB00641,387,1,113,253,1
DB00641,6280,1,113,3719,1
DB00641,1555,1,113,988,1
DB00641,393,1,113,259,1
DB00641,51561,-1,113,8271,-1
DB00641,1576,1,113,998,1
DB00641,3691,1,113,2185,1
DB00641,4846,1,113,2815,1
DB00641,9619,-1,113,5544,-1
DB00641,4982,1,113,2896,1
DB00641,8318,-1,113,4749,-1
DB00641,218,1,113,137,1
DB00641,1576,1,113,998,1
DB00641,5111,-1,113,2977,-1
DB00641,7157,1,113,4304,1
DB00641,5336,1,113,3131,1
DB00641,79148,1,113,9848,1
DB00641,2194,1,113,1382,1
DB00641,9021,1,113,5167,1
DB00641,8727,-1,113,4991,-1
DB00641,3551,-1,113,2077,-1
DB00641,5743,1,113,3412,1
DB00641,1901,1,113,1194,1
DB00641,4321,1,113,2573,1
DB00641,7186,-1,113,4329,-1
DB00641,81620,-1,113,10361,-1
DB00641,7298,-1,113,4379,-1
DB00641,3565,1,113,2089,1
DB00641,810,1,113,509,1
DB00641,4050,-1,113,2406,-1
DB00641,10365,1,113,6086,1
DB00641,1834,1,113,1157,1
DB00641,3688,-1,113,2182,-1
DB00641,23421,-1,113,7169,-1
DB00641,5985,-1,113,3569,-1
DB00641,1028,1,113,674,1
DB00641,335,1,113,213,1
DB00641,4843,1,113,2814,1
DB00641,1316,1,113,839,1
DB00641,467,1,113,298,1
DB00641,55937,-1,113,9134,-1
DB00641,1277,-1,113,807,-1
DB00641,81,1,113,46,1
DB00641,7422,1,113,4458,1
DB00641,3866,1,113,2302,1
DB00641,185,-1,113,115,-1
DB00641,2152,-1,113,1353,-1
DB00641,4608,1,113,2656,1
DB00641,51348,-1,113,8188,-1
DB00641,306,-1,113,185,-1
DB00641,4085,-1,113,2432,-1
DB00641,5366,1,113,3155,1
DB00641,4312,1,113,2565,1
DB00641,389,1,113,255,1
DB00641,1026,1,113,672,1
DB00641,241,1,113,152,1
DB00641,4636,1,113,2674,1
DB00641,29127,-1,113,7840,-1
DB00641,23607,1,113,7280,1
DB00641,7412,-1,113,4451,-1
DB00641,19,-1,113,8,-1
DB00641,29881,-1,113,7860,-1
DB00641,6772,-1,113,4064,-1
DB00641,960,-1,113,617,-1
DB00641,174,1,113,107,1
DB00641,6097,-1,113,3612,-1
DB00641,9411,-1,113,5404,-1
DB00641,729230,-1,113,10992,-1
DB00641,183,-1,113,114,-1
DB00641,1281,1,113,810,1
DB00641,7292,-1,113,4373,-1
DB00641,4319,1,113,2571,1
DB00641,19,-1,113,8,-1
DB00641,6352,-1,113,3765,-1
DB00641,664,1,113,416,1
DB00641,1493,-1,113,951,-1
DB00641,3309,1,113,1989,1
DB00641,6352,-1,113,3765,-1
DB00641,581,1,113,363,1
DB00641,3162,1,113,1901,1
DB00641,823,1,113,520,1
DB00641,5327,1,113,3124,1
DB00641,1524,-1,113,972,-1
DB00641,6279,1,113,3718,1
DB00641,1869,-1,113,1179,-1
DB00641,836,1,113,532,1
DB00641,6696,-1,113,4015,-1
DB00641,348,-1,113,223,-1
DB00641,5557,-1,113,3267,-1
DB00641,9181,1,113,5270,1
DB00641,800,-1,113,507,-1
DB00641,6277,1,113,3716,1
DB00641,1032,1,113,678,1
DB00641,30837,1,113,7930,1
DB00641,3872,1,113,2304,1
DB00641,59067,-1,113,9472,-1
DB00641,3489,1,113,2067,1
DB00641,7827,1,113,4616,1
DB00641,8717,-1,113,4982,-1
DB00641,2353,-1,113,1484,-1
DB00641,3458,1,113,2053,1
DB00641,596,-1,113,372,-1
DB00641,3605,-1,113,2119,-1
DB00641,7057,-1,113,4229,-1
DB00641,7293,-1,113,4374,-1
DB00641,1234,-1,113,787,-1
DB00641,3576,-1,113,2098,-1
DB00641,7056,1,113,4228,1
DB00641,3683,-1,113,2178,-1
DB00641,2222,1,113,1401,1
DB00641,3569,-1,113,2093,-1
DB00641,890,-1,113,564,-1
DB00641,6790,-1,113,4081,-1
DB00641,207,-1,113,127,-1
DB00641,4173,-1,113,2494,-1
DB00641,2152,-1,113,1353,-1
DB00641,9088,-1,113,5207,-1
DB00641,1027,1,113,673,1
DB03404,1728,1,267,1083,1
DB03404,3305,1,267,1986,1
DB03404,4015,1,267,2387,1
DB03404,4502,1,267,2622,1
DB03404,3713,-1,267,2204,-1
DB03404,2353,1,267,1484,1
DB03404,3145,1,267,1890,1
DB03404,7037,1,267,4211,1
DB03404,7037,1,267,4211,1
DB03404,3043,1,267,1826,1
DB03404,2729,1,267,1620,1
DB03404,2623,1,267,1564,1
DB03404,3091,1,267,1858,1
DB03404,2950,1,267,1765,1
DB03404,5376,1,267,3162,1
DB03404,2619,1,267,1560,1
DB03404,212,1,267,131,1
DB03404,4778,1,267,2770,1
DB03404,10808,1,267,6394,1
DB03404,3162,1,267,1901,1
DB11263,3627,-1,382,2138,-1
DB11263,1543,1,382,982,1
DB11263,6347,-1,382,3763,-1
DB11263,3569,-1,382,2093,-1
DB00159,5743,1,9,3412,1
DB00159,2946,1,9,1761,1
DB00159,1535,-1,9,976,-1
DB00159,6647,1,9,3977,1
DB00159,6720,-1,9,4030,-1
DB00159,1728,1,9,1083,1
DB00159,4319,-1,9,2571,-1
DB00159,10891,1,9,6431,1
DB00159,5467,1,9,3215,1
DB00159,2729,1,9,1620,1
DB00159,19,-1,9,8,-1
DB00159,3162,1,9,1901,1
DB00159,56729,-1,9,9209,-1
DB00159,5468,1,9,3216,1
DB02701,23411,-1,259,7163,-1
DB02701,10018,1,259,5844,1
DB02701,4193,1,259,2505,1
DB02701,27113,1,259,7672,1
DB02701,3553,1,259,2079,1
DB02701,6464,1,259,3840,1
DB02701,6364,1,259,3774,1
DB02701,581,1,259,363,1
DB02701,3576,1,259,2098,1
DB00503,9971,1,85,5812,1
